"도시별","지출목적별","항목","단위","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"광주광역시","0 총지수","소비자물가지수[2020=100]","2020=100","9.414","10.82","11.948","13.916","16.253","20.572","25.528","27.011","28.172","28.651","29.433","30.331","31.083","33.512","35.546","38.664","42.087","44.597","46.775","49.852","52.063","54.944","57.644","62.309","62.695","63.967","66.312","67.756","69.985","72.948","75.166","76.851","78.855","82.595","84.681","87.173","90.726","92.347","93.54","95.041","95.306","96.18","98.191","99.345","99.564","100","102.57","107.79","111.76","114.57","116.79",
"광주광역시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","19.518","20.037","20.348","22.781","24.26","26.716","29.777","31.214","32.517","36.915","38.078","39.208","41.058","44.597","46.456","47.357","50.223","52.883","55.31","60.278","62.493","63.041","64.092","67.175","71.887","76.616","83.122","86.21","86.507","87.519","89.142","91.222","94.751","95.732","95.87","100","106.33","112.98","119.24","123.35","126.27",
"광주광역시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","21.155","21.779","22.05","22.413","23.276","24.131","25.258","26.893","28.172","31.433","32.078","35.539","38.348","41.083","43.339","45.058","47.183","50.011","51.351","52.271","59.771","59.736","60.249","60.618","61.096","60.807","61.248","62.125","63.046","63.047","97.119","97.411","99.522","99.899","100.112","100","100.05","103.1","104.49","105.32","106.16",
"광주광역시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","33.889","34.191","34.586","37.314","42.489","45.946","48.01","51.437","52.367","53.328","54.887","55.729","56.799","59.3","60.256","61.328","63.111","65.186","67.311","67.174","67.944","69.852","71.699","73.68","77.78","80.228","83.023","86.879","89.5","93.187","94.222","96.036","97.038","98.159","98.824","100","100.51","103.36","110.34","114.05","116.33",
"광주광역시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","34.781","35.53","36.49","37.455","39.011","42.331","47.266","50.533","52.511","54.229","55.932","58.873","62.117","67.091","64.788","67.022","69.58","69.267","71.479","73.556","76.098","78.431","80.143","83.593","83.878","85.462","89.002","93.014","96.829","99.502","97.797","96.009","97.276","97.703","99.257","100","100.91","105.99","113.08","115.22","116.86",
"광주광역시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","46.527","47.639","47.965","51.137","55.747","59.162","62.485","63.732","65.793","66.676","67.909","69.652","68.797","73.726","72.611","70.383","71.778","72.048","73.719","74.774","74.933","75.002","77.387","80.241","83.512","84.024","88.407","89.962","89.66","92.175","93.845","95.657","96.484","98.34","100.189","100","101.98","106.92","112.35","114.48","117.6",
"광주광역시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","36.78","38.343","39.25","41.644","42.815","46.192","48.701","50.572","52.227","54.063","57.34","60.293","62.944","66.6","67.24","72.338","80.211","79.97","81.489","82.797","84.479","85.76","86.76","88.344","90.09","91.856","93.304","94.197","94.831","95.782","96.888","97.542","98.307","98.208","98.465","100","99.91","100.79","102.61","105.11","106.51",
"광주광역시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","29.99","30.921","31.716","33.188","34.748","35.851","38.878","42.264","45.264","48.411","51.07","54.773","59.761","69.566","70.937","73.282","75.682","76.085","79.731","82.992","86.394","90.051","93.838","102.7","98.762","103.427","111.348","114.018","113.333","111.091","100.795","98.001","102.024","104.744","102.458","100","106.18","116.58","112.06","113.21","114.39",
"광주광역시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","160.579","172.514","176.153","176.113","156.376","162.68","155.862","155.55","154.113","149.912","145.813","145.375","141.208","140.857","139.995","137.214","132.868","127.093","120.667","118.768","116.585","115.253","113.028","111.377","111.25","110.198","108.417","105.627","105.47","105.369","105.112","105.192","105.46","104.54","102.136","100","98.88","99.86","100.91","101.16","100.2",
"광주광역시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","59.173","59.987","61.506","64.942","66.88","70.48","72.888","74.82","78.326","80.623","84.304","88.984","90.368","95.96","96.094","93.277","92.896","93.503","94.537","94.552","94.404","92.154","90.226","91.461","93.625","94.585","95.996","96.217","97.39","98.093","98.459","99.956","100.133","100.547","100.621","100","100.44","103.37","106.99","108.35","109.07",
"광주광역시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","16.915","17.935","19.105","20.767","22.302","25.264","27.102","30.028","33.65","36.427","41.872","47.673","51.609","53.894","54.455","56.347","59.281","62.977","66.545","72.082","74.888","78.283","83.957","88.962","90.89","92.934","94.072","94.939","97.768","99.23","100.497","101.538","102.858","103.688","103.77","100","101.38","103.44","105.77","108.91","110.77",
"광주광역시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","23.661","24.476","25.306","28.295","33.241","35.791","42.115","46.189","48.656","49.62","51.03","54.122","56.495","61.555","60.705","61.176","61.808","63.22","65.173","68.279","70.322","71.599","73.018","76.575","79.564","81.023","83.65","85.243","85.471","88.401","89.699","92.781","94.729","97.351","98.472","100","103.16","110.37","117.23","121.18","125.2",
"광주광역시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","32.524","33.907","34.728","36.552","37.33","37.937","40.4","40.254","42.682","44.061","45.499","48.476","51.762","56.524","55.25","55.436","57.289","59.224","60.795","62.153","62.707","66.13","69.772","75.532","80.376","83.768","87.529","83.105","83.791","87.174","89.211","93.115","96.464","96.932","98.261","100","101.77","107.6","113.95","119.48","124.71",
"대전광역시","0 총지수","소비자물가지수[2020=100]","2020=100","9.202","10.638","11.81","13.724","16.315","20.906","25.447","27.178","27.828","28.597","29.224","30.072","31.409","33.493","35.232","37.895","41.091","44.066","46.877","50.664","53.519","56.137","58.603","62.996","63.286","64.723","67.198","68.773","70.941","73.648","75.8","77.733","79.641","83.393","85.288","87.896","91.837","93.669","94.592","95.459","95.648","96.297","97.894","99.412","99.622","100","102.5","107.52","111.24","113.88","116.14",
"대전광역시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","20.237","20.338","21.166","23.516","24.661","26.546","29.296","31.435","32.897","36.874","39.268","40.39","41.918","46.035","47.68","47.512","50.002","52.733","54.633","59.851","61.549","61.867","63.334","66.806","71.535","76.058","82.53","86.231","86.178","86.183","86.848","88.965","92.294","94.858","95.655","100","106.24","112.22","118.68","122.56","126.68",
"대전광역시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","20.882","21.207","21.749","22.345","23.5","24.805","25.294","26.42","28.334","31.873","32.757","35.88","38.209","40.86","43.505","43.624","45.875","49.725","51.132","51.786","59.979","60.049","60.334","60.778","61.373","61.668","61.864","62.737","64","64.184","96.149","97.085","98.486","98.702","99.008","100","100.18","102.86","103.95","104.55","104.64",
"대전광역시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","28.479","29.858","32.787","34.524","38.478","43.107","45.334","48.676","52.042","55.164","56.936","57.795","58.763","61.386","62.307","63.122","64.843","66.621","68.909","69.03","69.659","71.698","73.591","75.489","79.42","81.761","84.534","88.683","91.265","94.901","95.821","97.543","98.612","99.949","99.48","100","100.56","104.07","111.09","114.56","116.62",
"대전광역시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","33.913","34.989","36.007","36.781","38.131","40.175","43.506","46.847","49.913","52.086","53.802","56.188","59.261","64.189","62.597","65.881","69.285","69.773","72.584","75.51","77.573","79.99","81.102","84.445","84.244","86.884","91.372","95.159","97.875","100.351","98.442","96.155","96.976","98.095","99.192","100","101.49","106.26","112.11","114.22","115.89",
"대전광역시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","39.53","40.439","42.777","44.058","46.59","48.839","50.601","55.64","59.058","63.759","67.957","69.531","70.136","75.517","74.384","72.561","73.311","73.97","75.1","74.986","75.827","75.625","77.507","80.458","83.572","83.471","87.777","90.054","90.312","91.948","95.019","96.129","96.969","98.44","100.025","100","101.99","107.14","112.87","115.16","118.42",
"대전광역시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","34.825","37.624","39.528","42.146","43.637","46.895","50.565","51.35","53.039","54.504","58.382","61.397","63.845","66.652","67.494","72.809","80.964","80.606","82.148","83.507","85.169","86.951","88.293","89.584","90.826","92.139","93.575","94.597","94.843","95.654","96.914","97.933","98.434","98.505","99.036","100","99.57","100.04","101.53","103.57","104.89",
"대전광역시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","30.221","30.584","30.905","32.324","33.853","34.914","38.032","41.201","44.018","47.026","49.498","53.346","58.684","69.616","70.647","73.832","76.312","77.351","80.297","83.127","86.88","91.948","94.749","103.112","98.847","103.682","111.917","114.95","113.885","111.147","101.315","98.909","102.358","104.577","102.367","100","106.82","117.22","113.5","116.18","117.41",
"대전광역시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","160.028","171.964","175.711","175.591","155.867","163.857","156.622","155.678","154.342","150.109","146.064","145.213","140.746","140.503","140.369","137.131","132.789","126.699","120.198","118.255","116.206","114.977","112.866","111.249","111.162","110.064","108.305","105.499","105.394","105.369","105.23","105.311","105.589","104.633","102.195","100","99.69","100.45","101.3","101.53","100.47",
"대전광역시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","59.195","60.25","62.287","65.049","66.509","69.053","73.19","76.614","80.833","82.876","87.752","92.007","93.235","96.029","94.625","95.451","94.481","94.107","93.805","94.115","94.489","92.197","91.552","92.45","94.143","95.442","97.064","97.906","98.529","98.971","98.86","100.581","100.924","101.237","101.041","100","100.38","103.36","107.32","108.86","110.07",
"대전광역시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","17.128","17.987","19.186","20.946","23.096","25.995","28.582","31.701","35.705","40.423","45.836","51.552","55.707","56.318","56.872","60.741","63.465","66.62","70.097","73.196","75.739","78.894","84.126","88.146","91.119","93.272","94.539","95.779","96.381","96.798","98.519","99.65","100.484","101.993","102.993","100","100.34","101.92","102.17","103.58","104.83",
"대전광역시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","20.949","22.621","24.055","25.665","28.463","32.44","39.041","43.858","47.954","51.795","54.488","57.28","58.629","61.194","59.818","59.514","60.412","62.406","65.302","67.637","70.138","71.961","73.276","77.601","79.909","82.02","86.791","87.5","89.166","90.239","92.261","94.509","95.843","98.861","99.21","100","102.66","110.63","117.15","120.4","123.71",
"대전광역시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","34.95","36.61","37.685","38.401","38.475","40.421","42.657","42.751","45.176","49.393","50.495","53.222","55.304","59.722","57.412","57.437","60.118","62.228","63.2","64.349","65.896","70.497","74.072","80.699","85.376","87.545","90.157","84.467","85.363","87.597","89.975","93.296","95.851","96.799","97.928","100","102.15","107.92","113.02","118.32","124.09",
"울산광역시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","40.119","43.453","45.499","46.668","49.109","51.541","54.35","56.673","61.59","62.26","63.407","65.917","67.623","69.927","72.596","74.823","76.875","79.064","83.18","85.113","87.815","91.313","93.272","94.688","95.812","96.251","97.205","99.006","100.026","99.705","100","102.49","107.57","111.43","113.97","116.37",
